id,question,variant,rank,chunk_id,document_source_key,document_id,distance,article_title,expected_sources,first_expected_source_rank,all_expected_sources_recovered_by_rank
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,24,5607-madde-24-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/24,5607_kacakcilikla_mucadele_kanunu,0.6133215427398682,Kriminal laboratuvar,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,25,5607-gecici-madde-9-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/9,5607_kacakcilikla_mucadele_kanunu,0.6368130445480347,,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,26,5607-madde-14-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/14,5607_kacakcilikla_mucadele_kanunu,0.6383877396583557,Mülkiyetin kamuya geçirilmesi,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,27,5607-madde-7-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/7,5607_kacakcilikla_mucadele_kanunu,0.638818621635437,Deniz taşıtları,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,28,5607-madde-21-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/21,5607_kacakcilikla_mucadele_kanunu,0.6394022107124329,Kontrollü teslimat,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,29,5607-madde-8-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/8,5607_kacakcilikla_mucadele_kanunu,0.6439825892448425,Tekerrür,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,30,5607-madde-22-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/22,5607_kacakcilikla_mucadele_kanunu,0.6484338045120239,Silâh kullanma yetkisi,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,31,5607-madde-15-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/15,5607_kacakcilikla_mucadele_kanunu,0.6577093601226807,Kaim değer,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,32,5607-madde-5-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/5,5607_kacakcilikla_mucadele_kanunu,0.6626302003860474,Etkin pişmanlık,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,33,5607-madde-27-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/27,5607_kacakcilikla_mucadele_kanunu,0.6787042617797852,Yürütme,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,34,5607-madde-16-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/16,5607_kacakcilikla_mucadele_kanunu,0.6926956176757812,Tasfiye,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,35,5607-gecici-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/11,5607_kacakcilikla_mucadele_kanunu,0.6948199272155762,,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,36,5607-madde-25-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/25,5607_kacakcilikla_mucadele_kanunu,0.6963250637054443,Yürürlükten kaldırılan hükümler,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,37,5607-gecici-madde-8-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/8,5607_kacakcilikla_mucadele_kanunu,0.7018249034881592,,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,38,5607-madde-26-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/26,5607_kacakcilikla_mucadele_kanunu,0.7159528732299805,Yürürlük,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,39,5607-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/11,5607_kacakcilikla_mucadele_kanunu,0.7288339138031006,Elkonulan eşyanın muhafazası,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,40,5607-gecici-madde-15-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/15,5607_kacakcilikla_mucadele_kanunu,0.7704288363456726,,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,41,5607-madde-3-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/3,5607_kacakcilikla_mucadele_kanunu,0.7799327373504639,Kaçakçılık suçları,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,42,5607-gecici-madde-13-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/13,5607_kacakcilikla_mucadele_kanunu,0.8025667667388916,,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,43,5607-madde-3-chunk-002,5607_kacakcilikla_mucadele_kanunu/normal/3,5607_kacakcilikla_mucadele_kanunu,0.8532607555389404,Kaçakçılık suçları,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,44,5607-madde-16-a-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/16/a,5607_kacakcilikla_mucadele_kanunu,0.858626127243042,Kaçak akaryakıtın tasfiyesi,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,45,5607-madde-23-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/23,5607_kacakcilikla_mucadele_kanunu,0.9950814247131348,İkramiyeler,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-020,Kaçakçılık fiillerinin izlenmesine ilişkin tutanakta olay ve kanıtlar ile elkonulan eşya ve taşıma araçları hakkında hangi ayrıntılar bulunmalıdır?,O3,46,5607-madde-23-chunk-002,5607_kacakcilikla_mucadele_kanunu/normal/23,5607_kacakcilikla_mucadele_kanunu,1.0139387845993042,İkramiyeler,5607_kacakcilikla_mucadele_kanunu/normal/20,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,1,5607-madde-21-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/21,5607_kacakcilikla_mucadele_kanunu,0.5969619154930115,Kontrollü teslimat,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,2,4458-madde-225-chunk-001,4458_gumruk_kanunu/normal/225,4458_gumruk_kanunu,0.8024794459342957,Gümrüklerde İş Takibi ve Gümrük Müşavirleri,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,3,4458-madde-10-a-chunk-001,4458_gumruk_kanunu/normal/10/a,4458_gumruk_kanunu,0.8027382493019104,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,4,4458-madde-73-chunk-001,4458_gumruk_kanunu/normal/73,4458_gumruk_kanunu,0.8264908790588379,C. Eşyanın Tesliminden Sonra Beyanın Kontrolü,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,5,4458-madde-91-chunk-001,4458_gumruk_kanunu/normal/91,4458_gumruk_kanunu,0.8366878628730774,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,6,4458-madde-4-chunk-001,4458_gumruk_kanunu/normal/4,4458_gumruk_kanunu,0.8382581472396851,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,7,4458-madde-248-chunk-001,4458_gumruk_kanunu/normal/248,4458_gumruk_kanunu,0.8448339104652405,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,8,4458-madde-218-chunk-001,4458_gumruk_kanunu/normal/218,4458_gumruk_kanunu,0.8668797016143799,İşletmelerin Yükümlülükleri,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,9,4458-madde-173-chunk-001,4458_gumruk_kanunu/normal/173,4458_gumruk_kanunu,0.8684183359146118,Posta Gümrük İşlemleri,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,10,4458-madde-66-chunk-001,4458_gumruk_kanunu/normal/66,4458_gumruk_kanunu,0.8827453255653381,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,11,4458-madde-88-chunk-001,4458_gumruk_kanunu/normal/88,4458_gumruk_kanunu,0.8878880739212036,III. Transite İlişkin Gümrük İşlemleri,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,12,4458-madde-153-chunk-001,4458_gumruk_kanunu/normal/153,4458_gumruk_kanunu,0.8952802419662476,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,13,4458-madde-166-chunk-001,4458_gumruk_kanunu/normal/166,4458_gumruk_kanunu,0.8963204026222229,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,14,4458-madde-125-chunk-001,4458_gumruk_kanunu/normal/125,4458_gumruk_kanunu,0.8992033004760742,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,15,4458-madde-230-chunk-001,4458_gumruk_kanunu/normal/230,4458_gumruk_kanunu,0.9041700959205627,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,16,5607-madde-24-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/24,5607_kacakcilikla_mucadele_kanunu,0.9099971055984497,Kriminal laboratuvar,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,17,5607-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/11,5607_kacakcilikla_mucadele_kanunu,0.910539984703064,Elkonulan eşyanın muhafazası,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,18,4458-madde-10-chunk-001,4458_gumruk_kanunu/normal/10,4458_gumruk_kanunu,0.9107605218887329,Diğer Hükümler,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,19,4458-madde-87-chunk-001,4458_gumruk_kanunu/normal/87,4458_gumruk_kanunu,0.9164620637893677,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,20,4458-madde-34-chunk-001,4458_gumruk_kanunu/normal/34,4458_gumruk_kanunu,0.9237546324729919,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,21,4458-madde-65-chunk-001,4458_gumruk_kanunu/normal/65,4458_gumruk_kanunu,0.9274132251739502,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,22,4458-madde-177-chunk-001,4458_gumruk_kanunu/normal/177,4458_gumruk_kanunu,0.929804801940918,Tasfiye Edilecek Eşyaya İlişkin İşlemler,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,23,4458-madde-36-chunk-001,4458_gumruk_kanunu/normal/36,4458_gumruk_kanunu,0.9315894246101379,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,24,4458-madde-196-chunk-001,4458_gumruk_kanunu/normal/196,4458_gumruk_kanunu,0.9426021575927734,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,25,4458-madde-53-chunk-001,4458_gumruk_kanunu/normal/53,4458_gumruk_kanunu,0.9462816715240479,Diğer Hükümler,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,26,4458-madde-85-chunk-001,4458_gumruk_kanunu/normal/85,4458_gumruk_kanunu,0.9476014375686646,II. Özel Hükümler,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,27,4458-madde-5-chunk-001,4458_gumruk_kanunu/normal/5,4458_gumruk_kanunu,0.9483042359352112,Temsil Hakkı ve Yetkilendirilmiş Yükümlü,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,28,4458-madde-50-chunk-001,4458_gumruk_kanunu/normal/50,4458_gumruk_kanunu,0.950344443321228,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,29,4458-madde-90-chunk-001,4458_gumruk_kanunu/normal/90,4458_gumruk_kanunu,0.9524091482162476,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,30,4458-madde-89-chunk-001,4458_gumruk_kanunu/normal/89,4458_gumruk_kanunu,0.9535618424415588,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,31,4458-madde-84-chunk-001,4458_gumruk_kanunu/normal/84,4458_gumruk_kanunu,0.9537322521209717,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,32,4458-madde-33-chunk-001,4458_gumruk_kanunu/normal/33,4458_gumruk_kanunu,0.9543570280075073,Taşıtların Türkiye Gümrük Bölgesine Giriş ve Çıkışı,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,33,4458-madde-245-chunk-001,4458_gumruk_kanunu/normal/245,4458_gumruk_kanunu,0.955039381980896,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,34,4458-madde-98-chunk-001,4458_gumruk_kanunu/normal/98,4458_gumruk_kanunu,0.9559110999107361,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,35,4458-madde-198-chunk-001,4458_gumruk_kanunu/normal/198,4458_gumruk_kanunu,0.962231457233429,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,36,4458-islenemeyen-hukum-gecici-madde-1-chunk-001,4458_gumruk_kanunu/islenemeyen_hukum/1,4458_gumruk_kanunu,0.9626299142837524,1) 18/6/2009 tarihli ve 5911 sayılı Kanunun Geçici Maddesi:,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,37,4458-madde-40-chunk-001,4458_gumruk_kanunu/normal/40,4458_gumruk_kanunu,0.962979257106781,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,38,4458-madde-175-chunk-001,4458_gumruk_kanunu/normal/175,4458_gumruk_kanunu,0.9650582075119019,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,39,4458-madde-92-chunk-001,4458_gumruk_kanunu/normal/92,4458_gumruk_kanunu,0.9655435085296631,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,40,4458-madde-37-chunk-001,4458_gumruk_kanunu/normal/37,4458_gumruk_kanunu,0.9686763286590576,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,41,4458-madde-52-chunk-001,4458_gumruk_kanunu/normal/52,4458_gumruk_kanunu,0.9694298505783081,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,42,4458-madde-124-chunk-001,4458_gumruk_kanunu/normal/124,4458_gumruk_kanunu,0.9695281982421875,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,43,4458-madde-44-chunk-001,4458_gumruk_kanunu/normal/44,4458_gumruk_kanunu,0.9703158140182495,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,44,4458-madde-235-chunk-001,4458_gumruk_kanunu/normal/235,4458_gumruk_kanunu,0.9709064960479736,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
k5607-021,5607 sayılı Kanun çerçevesindeki kontrollü teslimat işlemlerini hangi kurumlar yürütür?,G0,45,4458-madde-86-chunk-001,4458_gumruk_kanunu/normal/86,4458_gumruk_kanunu,0.9719038009643555,,5607_kacakcilikla_mucadele_kanunu/normal/21,1,1
